AccX,AccY,GyroZ,Class,DiffAccX,DiffAccY
-0.51662314,0.9040269,-0.0055741454,AGGRESSIVE,-0.9022790199999999,-0.5639815
-0.08095384,0.49769723,-0.058108557,AGGRESSIVE,0.4356693,-0.40632967
0.31715298,1.0626588,-0.0025198192,AGGRESSIVE,0.39810682,0.5649615699999999
0.49131417,1.7273169,0.014584408,AGGRESSIVE,0.17416119000000002,0.6646581
0.43867004,-0.68166953,0.002977968,AGGRESSIVE,-0.05264413000000001,-2.4089864299999997
-0.9761225,0.19017062,-0.015958855,AGGRESSIVE,-1.41479254,0.8718401499999999
-3.6517944,-0.99950767,0.034742963,AGGRESSIVE,-2.6756719,-1.18967829
-1.4700775,0.0017420352,-0.046502117,AGGRESSIVE,2.1817169,1.0012497052
-0.58805263,0.99766743,0.11904237,AGGRESSIVE,0.88202487,0.9959253948
-1.8043447,-0.3059104,0.057344973,AGGRESSIVE,-1.21629207,-1.30357783
-1.0563986,0.8817526,0.07933612,AGGRESSIVE,0.7479460999999998,1.1876630000000001
-0.6122472,-1.7505277,0.002977968,AGGRESSIVE,0.4441514000000001,-2.6322802999999997
-1.4447061,-0.34677193,0.014584408,AGGRESSIVE,-0.8324589000000001,1.4037557699999998
-1.4783028,-0.26156592,-0.0538325,AGGRESSIVE,-0.033596699999999924,0.08520601
0.6234211,0.38815093,-0.28168523,AGGRESSIVE,2.1017239,0.64971685
-0.23264754,-1.1027895,-0.025121834,AGGRESSIVE,-0.8560686399999999,-1.4909404300000002
-0.5370897,-0.30483514,0.0011453723,AGGRESSIVE,-0.30444216,0.7979543600000001
-0.49872613,-0.41771793,-0.010461068,AGGRESSIVE,0.038363570000000013,-0.11288279000000001
1.150864,-0.11172935,-0.22120957,AGGRESSIVE,1.64959013,0.30598858
0.1074723,-0.5047503,-0.21265747,AGGRESSIVE,-1.0433917000000001,-0.39302095
-0.8326191,-0.20447794,-0.5803983,AGGRESSIVE,-0.9400913999999999,0.30027236
-2.4302146,-3.1602771,0.13370313,AGGRESSIVE,-1.5975954999999997,-2.95579916
1.9324774,0.073471665,0.011530082,AGGRESSIVE,4.362692,3.233748765
1.2269734,0.15767837,-0.0061850105,AGGRESSIVE,-0.7055039999999999,0.084206705
-0.8713553,-0.3979276,0.042073343,AGGRESSIVE,-2.0983287,-0.55560597
1.3222538,-2.0427089,-0.010461068,AGGRESSIVE,2.1936090999999998,-1.6447813
0.5552912,0.30719534,-0.04344779,AGGRESSIVE,-0.7669625999999999,2.34990424
0.63624275,0.8267425,-0.0055741454,AGGRESSIVE,0.08095154999999998,0.5195471600000001
0.117442966,0.30748764,0.065897085,AGGRESSIVE,-0.5187997839999999,-0.51925486
-0.6650233,-2.536031,-0.031230485,AGGRESSIVE,-0.782466266,-2.84351864
-0.8947369,0.42971182,0.020082194,AGGRESSIVE,-0.22971359999999996,2.96574282
0.48207593,0.15357505,0.005421429,AGGRESSIVE,1.37681283,-0.27613677000000003
-0.5078242,0.54503703,-0.086819224,AGGRESSIVE,-0.9899001299999999,0.39146198000000004
1.2051915,-0.4990442,0.046960264,AGGRESSIVE,1.7130157,-1.04408123
-1.1508532,-0.72685254,0.18745928,AGGRESSIVE,-2.3560447,-0.22780834
-0.44805777,0.42537573,0.3664428,AGGRESSIVE,0.70279543,1.15222827
-1.1948255,0.26879558,-0.06849326,AGGRESSIVE,-0.7467677300000001,-0.15658015000000003
0.22745836,-0.050431192,-0.020845776,AGGRESSIVE,1.42228386,-0.319226772
0.9581765,1.1174123,0.10010554,AGGRESSIVE,0.73071814,1.167843492
0.5572423,-1.0074586,0.014584408,AGGRESSIVE,-0.4009342,-2.1248709000000003
-0.45268786,-1.3135023,-0.050778173,AGGRESSIVE,-1.00993016,-0.3060436999999998
0.07476652,-0.17200379,-0.025732698,AGGRESSIVE,0.52745438,1.14149851
-0.113220334,1.850325,-0.034895677,AGGRESSIVE,-0.187986854,2.02232879
0.85401237,0.40861845,-0.021456642,AGGRESSIVE,0.9672327039999999,-1.44170655
-1.5237477,-0.003768742,0.04085161,AGGRESSIVE,-2.37776007,-0.412387192
-0.43849683,-0.27819264,-0.03611741,AGGRESSIVE,1.0852508699999999,-0.274423898
0.40513933,-0.5953199,0.014584408,AGGRESSIVE,0.84363616,-0.31712726
-0.07666528,-0.68525594,0.016417004,AGGRESSIVE,-0.48180461,-0.08993604
-0.42821336,-0.5062046,-0.018402316,AGGRESSIVE,-0.35154808,0.17905134
0.77742124,-0.592228,-0.0019089539,AGGRESSIVE,1.2056346,-0.08602339999999997
0.63510966,1.2856597,0.002977968,AGGRESSIVE,-0.14231158,1.8778877
0.029513597,0.6656641,0.010308351,AGGRESSIVE,-0.605596063,-0.6199956000000001
-1.1812735,0.4698587,0.013362677,AGGRESSIVE,-1.210787097,-0.19580539999999996
-0.8413522,2.458023,0.015195273,AGGRESSIVE,0.3399213000000001,1.9881642999999998
-0.9565152,0.9717101,-0.030008756,AGGRESSIVE,-0.11516300000000002,-1.4863128999999997
0.9123528,-0.7151752,0.03596469,AGGRESSIVE,1.868868,-1.6868853000000001
-0.7218658,-0.037596643,0.015806139,AGGRESSIVE,-1.6342186,0.677578557
1.8782642,0.11670315,-0.047112983,AGGRESSIVE,2.60013,0.15429979300000002
0.069129705,1.4951698,-0.03611741,AGGRESSIVE,-1.8091344950000001,1.37846665
-0.30557394,-0.23133272,-0.16195565,AGGRESSIVE,-0.374703645,-1.72650252
-0.47796,0.55618566,-0.025732698,AGGRESSIVE,-0.17238606,0.7875183800000001
0.42849803,-0.4617567,-0.05749769,AGGRESSIVE,0.90645803,-1.0179423600000002
-0.67293465,-1.0872225,-7.6358156e-05,AGGRESSIVE,-1.1014326799999998,-0.6254658
-0.5126487,0.29796648,0.027412578,AGGRESSIVE,0.16028595,1.38518898
0.45535088,-0.9627704,0.017027868,AGGRESSIVE,0.96799958,-1.26073688
-0.47423017,-1.3929006,0.015806139,AGGRESSIVE,-0.92958105,-0.4301301999999999
-0.45978022,-1.4692869,-0.05627596,AGGRESSIVE,0.01444994999999999,-0.07638630000000002
-0.22302544,-1.3543774,-0.010461068,AGGRESSIVE,0.23675478000000003,0.1149095
-1.0316378,-0.36958033,-0.015958855,AGGRESSIVE,-0.8086123599999999,0.9847970699999999
0.54381895,0.31823707,-0.06666067,AGGRESSIVE,1.5754567499999999,0.6878174
1.2783573,2.7906985,-0.0129045285,AGGRESSIVE,0.7345383499999999,2.47246143
-0.4428122,1.8444101,-0.028176159,AGGRESSIVE,-1.7211694999999998,-0.9462884
1.836803,2.940623,0.009697486,AGGRESSIVE,2.2796152,1.0962129
-0.442299,1.8476584,-0.0031306844,AGGRESSIVE,-2.279102,-1.0929646
-0.7507992,0.76247936,0.002977968,AGGRESSIVE,-0.3085002,-1.0851790399999999
-0.7923492,0.95108724,-0.022067508,AGGRESSIVE,-0.041549999999999976,0.18860787999999995
0.885093,-0.8465764,0.051236324,AGGRESSIVE,1.6774422,-1.7976636400000001
0.86842394,1.1516722,0.05795584,AGGRESSIVE,-0.016669060000000013,1.9982486
0.21034074,0.69006795,0.03718642,AGGRESSIVE,-0.6580832,-0.46160424999999994
0.4496529,0.021067977,-0.046502117,AGGRESSIVE,0.23931216000000002,-0.668999973
-0.4204346,-0.95638794,-0.07765625,AGGRESSIVE,-0.8700875,-0.977455917
0.65499306,0.38857633,-0.13629931,AGGRESSIVE,1.07542766,1.3449642700000002
0.03318715,0.76446,-0.067882404,AGGRESSIVE,-0.62180591,0.37588367
1.9984956,-0.17513865,-0.008628472,AGGRESSIVE,1.96530845,-0.93959865
-0.20861888,-1.2249291,-0.019013181,AGGRESSIVE,-2.20711448,-1.04979045
-0.24356604,0.29847386,0.024358252,AGGRESSIVE,-0.034947160000000005,1.5234029599999999
-0.585853,0.05427289,0.02985604,AGGRESSIVE,-0.3422869599999999,-0.24420097
0.652282,-0.2125786,-0.028176159,AGGRESSIVE,1.238135,-0.26685149
0.14226818,1.0021126,-0.08071057,AGGRESSIVE,-0.5100138200000001,1.2146912
-0.9308388,0.5921551,0.05429065,AGGRESSIVE,-1.07310698,-0.4099575
-0.8678713,-0.24762678,0.058566704,AGGRESSIVE,0.06296749999999995,-0.8397818800000001
-1.7274083,-0.79425997,-0.0092393365,AGGRESSIVE,-0.859537,-0.5466331900000001
1.9665015,0.82337326,-0.01779145,AGGRESSIVE,3.6939098,1.61763323
-1.6141467,-1.2695413,-0.011682798,AGGRESSIVE,-3.5806481999999997,-2.09291456
0.27211237,-0.12815297,0.006032294,AGGRESSIVE,1.88625907,1.14138833
0.48509192,0.41629076,-0.03306308,AGGRESSIVE,0.21297955000000002,0.54444373
2.2187788,-0.092197,-0.099647395,AGGRESSIVE,1.73368688,-0.50848776
0.66911983,-0.125314,-0.10392345,AGGRESSIVE,-1.5496589699999999,-0.03311700000000001
0.98893857,-0.4870469,-0.06421721,AGGRESSIVE,0.31981874,-0.3617329
0.48091125,-0.24232435,0.04268421,AGGRESSIVE,-0.50802732,0.24472255
0.58143616,0.0057145357,-0.01779145,AGGRESSIVE,0.10052490999999997,0.2480388857
-0.08353114,-0.29227006,-0.00496328,AGGRESSIVE,-0.6649673,-0.2979845957
0.5718529,0.44821584,-0.040393464,AGGRESSIVE,0.65538404,0.7404858999999999
1.7575297,-0.5437561,-0.014126259,AGGRESSIVE,1.1856768,-0.99197194
0.63505435,-0.74285996,-0.09353874,AGGRESSIVE,-1.1224753500000002,-0.19910386000000002
-0.04831481,-1.029788,-0.060552016,AGGRESSIVE,-0.68336916,-0.28692803999999994
0.53895664,0.100798726,-0.017180584,AGGRESSIVE,0.58727145,1.130586726
-0.0055072308,-1.0174608,-0.0019089539,AGGRESSIVE,-0.5444638708,-1.1182595260000001
-1.1523578,-2.3205652,0.08544478,AGGRESSIVE,-1.1468505692000002,-1.3031043999999998
-0.3232479,0.44828868,0.05795584,AGGRESSIVE,0.8291099000000002,2.76885388
0.6822312,-0.19784117,-0.03306308,AGGRESSIVE,1.0054791,-0.64612985
-0.83721626,-0.80351686,0.1184315,AGGRESSIVE,-1.51944746,-0.60567569
0.042553663,-2.5046191,-0.007406741,AGGRESSIVE,0.879769923,-1.7011022400000002
0.067864895,-0.53512496,0.0005345071,AGGRESSIVE,0.025311231999999996,1.9694941400000001
0.33084846,-0.3984756,-0.0025198192,AGGRESSIVE,0.26298356500000003,0.13664936
-0.9333348,-1.6972084,-0.017180584,AGGRESSIVE,-1.26418326,-1.2987328
0.6903701,-0.6915947,-0.048334714,AGGRESSIVE,1.6237049,1.0056137
-0.14436436,0.25201362,0.0048105638,AGGRESSIVE,-0.83473446,0.9436083200000001
-0.7302109,0.5163032,0.042073343,AGGRESSIVE,-0.58584654,0.26428957999999997
-0.38394666,1.4584436,0.018860465,AGGRESSIVE,0.34626424,0.9421404000000001
-0.3429079,1.8922161,0.07322747,AGGRESSIVE,0.04103876000000001,0.4337724999999999
-1.3062521,1.8950796,0.07261661,AGGRESSIVE,-0.9633442000000001,0.00286350000000013
-0.7376108,2.2796915,-0.022067508,AGGRESSIVE,0.5686413,0.3846119000000001
-0.36742902,1.4672073,-0.04222606,AGGRESSIVE,0.37018178,-0.8124842000000001
0.66375923,2.3156612,-0.08498663,AGGRESSIVE,1.03118825,0.8484539
0.9926939,2.4436073,-0.11308643,AGGRESSIVE,0.32893467,0.12794609999999995
0.12906146,1.7394463,-0.021456642,AGGRESSIVE,-0.8636324400000001,-0.704161
0.42285013,-0.960956,-0.046502117,AGGRESSIVE,0.29378867,-2.7004023
-0.12067938,0.16444734,-0.028176159,AGGRESSIVE,-0.5435295099999999,1.12540334
0.16768193,1.2503281,-0.0067958757,AGGRESSIVE,0.28836131,1.08588076
0.16471934,0.4355929,0.0139735425,AGGRESSIVE,-0.002962590000000015,-0.8147351999999999
-1.2583938,0.1321933,0.026190847,AGGRESSIVE,-1.4231131399999999,-0.3033996
0.27982092,1.7911552,-0.20227276,AGGRESSIVE,1.5382147199999998,1.6589619
0.1980567,-1.0433539,0.041462477,AGGRESSIVE,-0.08176421999999997,-2.8345091
0.16671729,0.0036329478,0.02985604,AGGRESSIVE,-0.03133941000000001,1.0469868478
-0.22091222,-0.35001624,-0.00496328,AGGRESSIVE,-0.38762951,-0.3536491878
-0.8199918,-0.3138105,0.0005345071,AGGRESSIVE,-0.5990795800000001,0.036205739999999986
-0.6134838,-0.65479505,-0.070936725,AGGRESSIVE,0.20650800000000002,-0.34098455000000005
0.90511584,-0.3209205,-0.05505423,AGGRESSIVE,1.5185996400000001,0.33387455000000005
0.06362772,-0.9601119,-0.03733914,AGGRESSIVE,-0.84148812,-0.6391914000000001
-0.12496853,-1.0168909,-0.048334714,AGGRESSIVE,-0.18859625,-0.05677899999999991
-0.39288342,-0.47654462,-0.022067508,AGGRESSIVE,-0.26791489,0.54034628
-0.060649633,-1.4998325,-0.14424056,AGGRESSIVE,0.332233787,-1.0232878799999998
2.5313847,0.8887634,-0.19738583,AGGRESSIVE,2.592034333,2.3885959
3.651003,0.8636723,-0.047112983,AGGRESSIVE,1.1196183000000004,-0.025091100000000033
2.110745,2.2349956,-0.13019066,AGGRESSIVE,-1.5402580000000001,1.3713233
2.5604343,-0.39632297,0.094607756,AGGRESSIVE,0.44968929999999974,-2.63131857
-1.2136352,-0.50004417,-0.00496328,AGGRESSIVE,-3.7740694999999995,-0.10372120000000001
-0.7332752,-0.26337782,0.012751812,AGGRESSIVE,0.4803599999999999,0.23666635000000003
0.22534251,1.570917,0.010308351,AGGRESSIVE,0.95861771,1.8342948199999998
-1.6827153,1.4746642,-7.6358156e-05,AGGRESSIVE,-1.9080578099999999,-0.0962527999999998
-1.473701,0.11309308,0.0011453723,AGGRESSIVE,0.2090143,-1.36157112
-0.7411357,-0.11082448,0.051847186,AGGRESSIVE,0.7325653,-0.22391756000000002
0.55040026,-0.701656,-0.0061850105,AGGRESSIVE,1.29153596,-0.5908315199999999
-0.3632195,0.48835915,0.00908662,AGGRESSIVE,-0.91361976,1.19001515
0.2000246,-1.0276068,0.07383834,AGGRESSIVE,0.5632440999999999,-1.51596595
-0.6413746,-2.9255362,0.05062546,AGGRESSIVE,-0.8413992,-1.8979293999999998
-0.5014484,-2.3408318,0.0017562376,AGGRESSIVE,0.1399262,0.5847043999999997
0.39884973,-1.4944651,0.034742963,AGGRESSIVE,0.90029813,0.8463667000000001
-0.9970778,-0.72921693,-0.025732698,AGGRESSIVE,-1.39592753,0.76524817
-0.3731196,1.194695,-0.01779145,AGGRESSIVE,0.6239582,1.92391193
-0.78345215,1.0488371,0.027412578,AGGRESSIVE,-0.41033255,-0.14585789999999998
0.12386155,1.1454631,-0.0006872234,AGGRESSIVE,0.9073137,0.09662599999999988
0.36111498,1.014438,-0.031230485,AGGRESSIVE,0.23725343,-0.1310251
0.80679584,0.07024506,-0.031230485,AGGRESSIVE,0.44568086000000007,-0.94419294
-0.7967005,0.488348,-0.09292787,AGGRESSIVE,-1.60349634,0.41810294000000003
0.044247866,0.3769405,-0.04466952,AGGRESSIVE,0.840948366,-0.11140749999999999
0.69985056,1.6684786,-0.013515393,AGGRESSIVE,0.655602694,1.2915381
-0.067103624,-1.6813908,-0.023289237,AGGRESSIVE,-0.766954184,-3.3498694
0.2619908,-1.5478818,-0.009850202,AGGRESSIVE,0.329094424,0.13350899999999988
-0.980422,-1.4057873,-0.032452215,AGGRESSIVE,-1.2424128,0.1420945
1.5314102,-1.549324,-0.07826711,AGGRESSIVE,2.5118322,-0.14353669999999985
1.614692,-0.07411423,-0.1698969,AGGRESSIVE,0.08328179999999996,1.47520977
3.3294413,1.1323174,-0.27313313,AGGRESSIVE,1.7147493,1.20643163
2.6598897,-0.026576161,-0.24503332,AGGRESSIVE,-0.6695516000000001,-1.158893561
0.72167444,0.77058506,0.05062546,AGGRESSIVE,-1.9382152599999998,0.7971612210000001
1.5270498,-0.4497187,-0.11552989,AGGRESSIVE,0.8053753599999999,-1.2203037600000002
2.4297712,1.4491104,-0.055665094,AGGRESSIVE,0.9027213999999999,1.8988291
-0.21671343,0.40350676,-0.015347989,AGGRESSIVE,-2.64648463,-1.04560364
-1.4770474,0.7746627,-0.03428481,AGGRESSIVE,-1.26033397,0.37115594
-0.29294896,-0.68749815,-0.0092393365,AGGRESSIVE,1.18409844,-1.46216085
-0.56661844,0.12888461,0.05062546,AGGRESSIVE,-0.27366947999999996,0.81638276
-0.55776954,0.40598726,0.034742963,AGGRESSIVE,0.008848899999999937,0.27710265
-0.368582,0.57388556,0.0017562376,AGGRESSIVE,0.18918754,0.1678983
-0.86192286,0.52423674,0.061621033,AGGRESSIVE,-0.49334085999999994,-0.04964882000000004
-0.21361232,-0.6766443,0.027412578,AGGRESSIVE,0.64831054,-1.20088104
0.13265371,-0.12571329,0.06895141,AGGRESSIVE,0.34626603,0.55093101
-2.7185981,-0.37651977,0.09155343,AGGRESSIVE,-2.85125181,-0.25080647999999994
-2.356641,-0.6403259,0.04390594,AGGRESSIVE,0.3619570999999997,-0.26380613
-2.035552,-0.53472507,0.06772968,AGGRESSIVE,0.3210890000000002,0.10560082999999998
-3.0119095,-0.44324836,0.011530082,AGGRESSIVE,-0.9763574999999998,0.09147671000000002
-0.9461216,-0.5573821,-0.019013181,AGGRESSIVE,2.0657878999999997,-0.11413373999999998
0.5772822,-0.3661715,0.13553573,AGGRESSIVE,1.5234038,0.1912106
-0.02995658,-0.9623791,0.13003793,AGGRESSIVE,-0.60723878,-0.5962076000000001
-0.8593335,0.26878718,-0.0819323,AGGRESSIVE,-0.82937692,1.23116628
0.61726785,-0.366756,-0.021456642,AGGRESSIVE,1.47660135,-0.63554318
-1.6757798,-0.7941567,0.3114649,AGGRESSIVE,-2.29304765,-0.4274007
-0.19557095,0.7507101,-0.09659307,AGGRESSIVE,1.48020885,1.5448668
2.5860481,0.123968035,-0.026343564,AGGRESSIVE,2.78161905,-0.6267420650000001
0.116692066,-0.91259235,0.0762818,AGGRESSIVE,-2.469356034,-1.036560385
-0.2375791,-0.21157464,0.012140946,AGGRESSIVE,-0.35427116599999997,0.70101771
1.2511308,0.9293662,-0.0037415496,AGGRESSIVE,1.4887099000000001,1.14094084
0.46938324,0.10619688,0.011530082,AGGRESSIVE,-0.7817475600000001,-0.8231693200000001
0.32049668,-0.15456404,0.010919216,AGGRESSIVE,-0.14888656,-0.26076092
-1.8978025,-1.395599,0.098883815,AGGRESSIVE,-2.21829918,-1.24103496
-2.20782,-1.0086577,0.17035505,AGGRESSIVE,-0.31001749999999983,0.38694129999999993
-0.933916,-0.36700815,0.5313764,AGGRESSIVE,1.273904,0.6416495500000001
-2.7521358,-2.012026,0.1428661,AGGRESSIVE,-1.8182198,-1.6450178500000001
-2.7583175,-0.2305252,0.102549,AGGRESSIVE,-0.006181699999999957,1.7815008
1.3888127,0.3461228,0.046960264,AGGRESSIVE,4.147130199999999,0.576648
0.7555499,1.3027406,-0.030619621,AGGRESSIVE,-0.6332627999999999,0.9566177999999999
2.5727735,0.6496758,-0.070936725,AGGRESSIVE,1.8172235999999997,-0.6530647999999999
1.9132606,1.5773495,-0.09476047,AGGRESSIVE,-0.6595128999999997,0.9276736999999999
2.255182,0.8008219,-0.06971499,AGGRESSIVE,0.34192139999999993,-0.7765276
1.7591152,0.64949703,-0.06849326,AGGRESSIVE,-0.4960667999999999,-0.15132486999999994
1.7146299,-0.07048404,-0.023289237,AGGRESSIVE,-0.04448530000000006,-0.71998107
2.7014437,0.6746115,-0.06116288,AGGRESSIVE,0.9868138,0.74509554
2.7542827,-0.49862528,-0.033673946,AGGRESSIVE,0.05283900000000008,-1.17323678
2.1487806,-0.24191216,-0.055665094,AGGRESSIVE,-0.6055021000000003,0.25671312
1.2379395,-1.5226916,0.0011453723,AGGRESSIVE,-0.9108410999999998,-1.2807794399999999
-0.115952134,-0.727381,-0.014737124,AGGRESSIVE,-1.353891634,0.7953105999999999
0.6671703,-1.003375,-0.02695443,AGGRESSIVE,0.783122434,-0.27599399999999985
0.71597457,-1.4488246,-0.030619621,AGGRESSIVE,0.04880426999999998,-0.4454496000000001
0.29375672,0.24488717,0.00908662,AGGRESSIVE,-0.42221784999999995,1.69371177
1.4106803,-0.04905939,-0.05505423,AGGRESSIVE,1.1169235800000001,-0.29394655999999997
0.82087827,-1.0969629,-0.025121834,AGGRESSIVE,-0.5898020300000001,-1.04790351
2.2368212,-0.32884288,-0.118584216,AGGRESSIVE,1.41594293,0.76812002
0.90882254,1.2573724,-0.117362484,AGGRESSIVE,-1.32799866,1.58621528
1.7647362,-0.1718016,-0.105756044,AGGRESSIVE,0.85591366,-1.429174
0.9329817,-0.47921562,-0.05933029,AGGRESSIVE,-0.8317545,-0.30741402
1.2742314,0.24052432,0.05795584,AGGRESSIVE,0.3412496999999999,0.71973994
1.0390389,0.25513923,-0.07032586,AGGRESSIVE,-0.23519249999999992,0.014614909999999981
-0.15988946,-0.16487893,-0.0006872234,AGGRESSIVE,-1.19892836,-0.42001816000000003
-1.727001,0.0017698705,0.06772968,AGGRESSIVE,-1.56711154,0.1666488005
-1.6286794,0.20493037,0.064064495,AGGRESSIVE,0.09832160000000001,0.2031604995
-1.74348,-0.4105602,0.11415544,AGGRESSIVE,-0.11480059999999992,-0.61549057
-2.2308195,-1.0377297,0.1324814,AGGRESSIVE,-0.48733950000000004,-0.6271695000000002
-2.199397,-0.3111152,0.09521862,AGGRESSIVE,0.03142250000000013,0.7266145000000002
-0.72953653,0.9243355,0.032910366,AGGRESSIVE,1.46986047,1.2354507
-0.7477169,0.9032178,-0.027565295,AGGRESSIVE,-0.018180370000000057,-0.021117700000000017
-0.60673285,-0.22670078,0.006032294,AGGRESSIVE,0.14098405000000003,-1.12991858
0.759274,-0.068264365,-0.05627596,AGGRESSIVE,1.36600685,0.158436415
1.4806212,-0.18274635,-0.094149604,AGGRESSIVE,0.7213472000000001,-0.11448198500000001
1.0978867,-0.3233127,-0.08865182,AGGRESSIVE,-0.3827345,-0.14056635
2.202037,-0.16860965,-0.12713633,AGGRESSIVE,1.1041502999999997,0.15470305
2.224247,1.2479644,-0.16012305,AGGRESSIVE,0.022210000000000285,1.4165740500000001
1.4574728,1.9655557,-0.09170614,AGGRESSIVE,-0.7667742000000002,0.7175912999999998
1.7099202,0.5427729,-0.09659307,AGGRESSIVE,0.2524474000000001,-1.4227827999999998
3.4493208,1.4238354,-0.0397826,AGGRESSIVE,1.7394006000000002,0.8810625
0.3197143,0.6207337,0.0035888334,AGGRESSIVE,-3.1296065000000004,-0.8031016999999999
-0.367476,-1.9789062,-0.0092393365,AGGRESSIVE,-0.6871903,-2.5996399
-0.3479824,-0.3816329,0.0041996986,AGGRESSIVE,0.0194936,1.5972733
-1.7476909,-0.8229231,0.008475755,AGGRESSIVE,-1.3997085,-0.4412902
-0.36769676,-0.7709846,-0.008017606,AGGRESSIVE,1.37999414,0.0519385
-0.14828277,-0.28935236,0.08666651,AGGRESSIVE,0.21941399,0.48163224000000004
0.76650786,2.088137,0.029245174,AGGRESSIVE,0.91479063,2.37748936
-0.8549504,-0.28321952,0.0139735425,AGGRESSIVE,-1.62145826,-2.37135652
-0.16227889,1.0055676,0.026190847,AGGRESSIVE,0.69267151,1.28878712
-1.1483706,-0.15832359,0.008475755,AGGRESSIVE,-0.98609171,-1.16389119
0.8676617,0.5482436,0.013362677,AGGRESSIVE,2.0160323,0.70656719
0.26662946,-1.7498231,-0.0037415496,AGGRESSIVE,-0.60103224,-2.2980667
1.9627209,-0.54506916,0.013362677,AGGRESSIVE,1.69609144,1.2047539399999998
0.61000824,-0.53751934,0.05673411,AGGRESSIVE,-1.3527126600000001,0.00754982000000004
1.1133943,-0.63227934,-0.020845776,AGGRESSIVE,0.50338606,-0.09475999999999996
1.6121397,0.44489607,-0.04772385,AGGRESSIVE,0.4987454,1.07717541
1.5011475,-0.7743424,0.024969118,AGGRESSIVE,-0.11099219999999987,-1.21923847
0.7882261,0.7252343,0.018860465,AGGRESSIVE,-0.7129214,1.4995767
-0.40463042,-0.5255528,0.0066431593,AGGRESSIVE,-1.19285652,-1.2507871000000002
0.06545639,-0.10480933,-0.054443367,AGGRESSIVE,0.47008680999999997,0.42074347
-0.8107399,-2.2337544,-0.0006872234,AGGRESSIVE,-0.87619629,-2.12894507
0.026809216,-0.7528187,-0.0019089539,AGGRESSIVE,0.8375491159999999,1.4809357
-0.4266392,-1.1366422,0.026801713,AGGRESSIVE,-0.453448416,-0.3838235000000001
-1.1770115,-0.38951546,0.0463494,AGGRESSIVE,-0.7503723000000001,0.7471267400000001
-0.7043114,-2.5729027,0.038408153,AGGRESSIVE,0.47270010000000007,-2.18338724
-0.46154976,-3.2418432,-0.050167307,AGGRESSIVE,0.24276164000000006,-0.6689404999999997
-2.8184967,-3.278167,0.07200574,AGGRESSIVE,-2.35694694,-0.036323799999999906
-1.8110847,-1.6599786,0.13370313,AGGRESSIVE,1.0074119999999998,1.6181883999999997
-3.6858613,-3.2723734,0.14592044,AGGRESSIVE,-1.8747766,-1.6123948000000001
-1.2553649,1.1049513,0.09399689,AGGRESSIVE,2.4304964,4.3773247
-2.5097396,-0.28872648,0.013362677,AGGRESSIVE,-1.2543747,-1.39367778
-1.7959123,-0.19155893,0.083001316,AGGRESSIVE,0.7138273000000002,0.09716755000000002
-3.5877204,1.2262022,0.18379408,AGGRESSIVE,-1.7918081,1.41776113
-0.77087784,1.4371448,0.13859005,AGGRESSIVE,2.8168425599999996,0.2109426000000001
-1.4857036,0.9185491,0.13859005,AGGRESSIVE,-0.7148257599999999,-0.5185957
-2.593087,-0.31746113,0.06834055,AGGRESSIVE,-1.1073834000000002,-1.23601023
0.91556716,1.3033452,0.020082194,AGGRESSIVE,3.5086541600000003,1.6208063300000002
-0.16133785,-0.67413837,0.009697486,AGGRESSIVE,-1.07690501,-1.97748357
1.2569038,-0.17096147,-0.05627596,AGGRESSIVE,1.41824165,0.5031768999999999
2.2361338,1.0481266,-0.041615196,AGGRESSIVE,0.9792300000000003,1.21908807
1.963484,-1.4746552,-0.014737124,AGGRESSIVE,-0.27264980000000016,-2.5227817999999997
3.4708045,-0.16006869,-0.10453431,AGGRESSIVE,1.5073204999999998,1.3145865099999998
3.8048458,0.898716,-0.28168523,AGGRESSIVE,0.3340413,1.05878469
3.427577,-0.41600245,-0.14424056,AGGRESSIVE,-0.37726879999999996,-1.31471845
3.0191283,-0.9316354,-0.14729488,AGGRESSIVE,-0.40844869999999966,-0.51563295
3.3744447,-0.15632614,-0.028176159,AGGRESSIVE,0.3553164,0.77530926
1.8744633,0.29972464,-0.23525947,AGGRESSIVE,-1.4999814000000002,0.45605078
0.67045665,0.50909173,-0.10819951,AGGRESSIVE,-1.20400665,0.20936708999999998
3.2091112,-0.53652334,0.025579982,AGGRESSIVE,2.5386545500000004,-1.04561507
1.5669016,-0.8992152,-0.05749769,AGGRESSIVE,-1.6422096000000002,-0.36269186
-1.2091892,-1.3939085,0.008475755,AGGRESSIVE,-2.7760908,-0.4946933
-0.42933345,-1.6405253,0.032910366,AGGRESSIVE,0.77985575,-0.24661679999999997
-0.31957746,-2.9166229,0.00908662,AGGRESSIVE,0.10975599000000003,-1.2760976000000002
0.3287996,-3.6271122,-0.023289237,AGGRESSIVE,0.6483770600000001,-0.7104892999999999
-0.12898993,-2.2588406,0.018860465,AGGRESSIVE,-0.45778953,1.3682716
-1.7836491,-0.8337549,0.1043816,AGGRESSIVE,-1.6546591700000002,1.4250857000000001
-0.031404972,-2.1094544,0.16241379,AGGRESSIVE,1.752244128,-1.2756995000000002
-1.4455674,-3.2950945,0.19967657,AGGRESSIVE,-1.414162428,-1.1856400999999996
-0.26526672,-0.6466679,0.1782963,AGGRESSIVE,1.18030068,2.6484265999999996
